fid,OBJECTID,COUNTRY,CITIES,FUA_OR_CIT,CODE2012,ITEM2012,PROD_DATE,IDENT,AREA,Pop2012,fid_2,cat,value
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63289,481841,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63551,482368,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63553,482369,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63554,482107,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63555,481842,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63556,481562,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63557,481306,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63559,481053,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63560,481054,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63562,480796,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63563,480797,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63564,480551,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63565,480552,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63566,480553,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63568,480287,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63569,480288,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63570,480043,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63571,479803,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63572,480044,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63558,481307,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63265,477826,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63661,477363,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63632,477580,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63534,486766,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63953,486495,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63535,487025,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63954,486765,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63957,486496,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63501,490386,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63536,490387,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63502,490173,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63503,489943,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63504,489482,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63505,489942,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63506,489719,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63507,489944,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63508,489484,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63510,489485,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63511,489241,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63512,489242,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63513,489020,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63514,489021,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63515,489244,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63516,489022,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63517,488535,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63946,488301,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63520,488536,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63521,488302,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63950,488054,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63522,488303,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63523,488304,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63525,488055,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63526,487804,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63527,487541,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63528,488056,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63529,488057,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63530,487803,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63531,487542,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63532,487543,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63533,487544,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63561,481055,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63076,488771,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63075,488538,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63073,488307,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63074,488308,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63072,488058,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63509,489245,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63518,489023,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63519,488537,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63524,488306,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62919,491231,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62918,491031,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62917,491032,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62911,490594,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62908,490166,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62913,490812,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62909,490379,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62920,491453,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62910,490595,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62921,491664,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62915,490813,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62922,491881,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62914,490596,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62923,491882,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62925,492088,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62916,490597,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62924,491665,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62808,490380,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62810,490598,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62820,492745,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62837,491232,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62821,492307,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62792,490814,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62794,492089,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62806,491666,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62822,491883,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62823,491033,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62807,491233,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62828,491454,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62824,490599,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63154,490600,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63163,491455,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",62912,490811,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63167,491456,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63170,491034,9
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63777,491234,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63183,490601,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63780,491235,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63776,491667,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63781,491036,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63779,491458,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63775,491884,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63774,492090,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63772,492310,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63770,492523,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63782,491035,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63783,491037,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63784,490815,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63785,490816,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63786,490384,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63787,490602,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63789,490603,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63790,490385,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63791,490172,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63773,491885,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63771,492524,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63541,491038,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63778,491668,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63002,491886,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63003,490817,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63006,491669,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63007,491887,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63009,492091,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63011,491670,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63540,491039,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63016,492311,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63020,491236,5
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",63788,490604,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69601,481042,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69609,480277,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69604,480542,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69611,480031,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69610,480278,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69606,480543,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69603,480789,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69294,481297,6
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69607,480544,4
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69608,480545,7
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69600,481298,8
1514,56303,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",56302-IE001L1,128150.279626999996253,"915",69605,480790,6
1515,58850,IE,Dublin,IE001L1,"23000",Pastures,"2018",58849-IE001L1,27273.631981700000324,"5",,,
1516,58671,IE,Dublin,IE001L1,"23000",Pastures,"2018",58670-IE001L1,12437.141622700000880,"27",,,
1517,58791,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",58790-IE001L1,5316.930226960000255,"18",63985,517560,4
1517,58791,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",58790-IE001L1,5316.930226960000255,"18",63986,517758,6
1517,58791,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",58790-IE001L1,5316.930226960000255,"18",63987,518544,5
1518,57564,IE,Dublin,IE001L1,"14200",Sports and leisure facilities,"2018",57563-IE001L1,125507.685876999996253,"0",,,
1519,58841,IE,Dublin,IE001L1,"12220",Other roads and associated land,"2018",58840-IE001L1,6050.788880179999978,"0",,,
1520,58864,IE,Dublin,IE001L1,"31000",Forests,"2018",58863-IE001L1,31595.577727600000799,"0",63350,525364,4
1520,58864,IE,Dublin,IE001L1,"31000",Forests,"2018",58863-IE001L1,31595.577727600000799,"0",63348,524036,6
1520,58864,IE,Dublin,IE001L1,"31000",Forests,"2018",58863-IE001L1,31595.577727600000799,"0",63324,519862,5
1520,58864,IE,Dublin,IE001L1,"31000",Forests,"2018",58863-IE001L1,31595.577727600000799,"0",63331,518754,6
1520,58864,IE,Dublin,IE001L1,"31000",Forests,"2018",58863-IE001L1,31595.577727600000799,"0",63332,518545,5
1521,57048,IE,Dublin,IE001L1,"14100",Green urban areas,"2018",57047-IE001L1,3314.384180019999803,"0",,,
1522,58853,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",58852-IE001L1,7835.451849320000292,"35",63328,518965,4
1522,58853,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",58852-IE001L1,7835.451849320000292,"35",63333,518334,4
1522,58853,IE,Dublin,IE001L1,"11220",Discontinuous medium density urban fabric (S.L. : 30% - 50%),"2018",58852-IE001L1,7835.451849320000292,"35",63334,518335,5
